1	0.07277428873
1.5	0.06310251832
2	0.06055952355
2.5	0.04785754954
3	0.03507108062
3.5	0.02703602627
4	0.121188966
4.5	0.1829882114
5	0.2301200165
5.5	0.2679054053
6	0.2964265377
6.5	0.3140477218
7	0.3259904514
7.5	0.3076423959
8	0.2444491611
8.5	0.07946469761
9	0.05750577561
9.5	0.05372453472
10	0.04749024351
10.5	0.04333199593
11	0.04112764704
11.5	0.03857424454
12	0.03750951567
12.5	0.03586859886
13	0.03502617463
13.5	0.03387855609
14	0.03327584975
14.5	0.03242582217
15	0.03200203154
15.5	0.03135252275
16	0.03104737921
16.5	0.0305740831
17	0.03031318121
17.5	0.02996540008
18	0.02973561165
18.5	0.0294711194
19	0.02927221398
19.5	0.02908952748
20	0.02889427976
