1	0.006542910854
1.5	0.0123680773
2	0.01844340896
2.5	0.03912900004
3	0.09722670383
3.5	0.2512195571
4	0.3389357027
4.5	0.4078624334
5	0.4710869766
5.5	0.4470739411
6	0.4658642995
6.5	0.5356611852
7	0.5378203541
7.5	0.5340643017
8	0.5233420069
8.5	0.5071400317
9	0.4860366405
9.5	0.4644938001
10	0.4413994335
10.5	0.4237598064
11	0.4032351294
11.5	0.3852896394
12	0.3703684227
12.5	0.3570146787
13	0.3436198228
13.5	0.3334283293
14	0.3242991826
14.5	0.3156167102
15	0.3086877631
15.5	0.3021250343
16	0.296222879
16.5	0.2914240572
17	0.2860880479
17.5	0.2826832436
18	0.2788657914
18.5	0.275556314
19	0.2724120459
19.5	0.2696404781
20	0.2671211123
