0	1.21
7.577016857	1.210013536
15.15403371	1.210054052
22.73105057	1.210121409
35.80982276	1.210300377
48.88859495	1.21055801
61.96736713	1.210893411
75.12161438	1.211308159
88.27586163	1.211799434
101.4301089	1.212366075
114.6390487	1.213009604
127.8479885	1.213726441
141.0569284	1.214515147
154.3843161	1.215382166
167.7117038	1.216319057
181.0390915	1.217324066
194.5450717	1.2184101
208.051052	1.219562101
221.5570323	1.220777949
235.3012989	1.222078466
249.0455656	1.223440295
262.7898323	1.224860889
276.8377327	1.226370796
290.8856331	1.22793631
304.9335334	1.229554376
319.3659729	1.231268098
333.7984124	1.23303032
348.2308518	1.234837368
363.1623213	1.236750004
378.0937908	1.238702163
393.0252602	1.240689395
408.6406348	1.242800168
424.2560094	1.244938867
439.871384	1.247100005
456.5155067	1.249421882
473.1596295	1.251755892
489.8037523	1.254094996
508.279059	1.256688706
526.7543657	1.259269942
545.2296724	1.261828736
567.7234482	1.264899238
590.217224	1.267903493
612.7109997	1.270823501
629.7395921	1.27296715
646.7681845	1.275044757
663.7967768	1.277048853
680.8253692	1.278972181
697.8539616	1.280807685
714.882554	1.282548463
730.3909413	1.284045867
745.8993286	1.285454463
761.4077158	1.286769599
775.933929	1.287912809
790.4601421	1.288966766
804.9863553	1.289928153
818.9715849	1.290763423
832.9568144	1.291507458
846.942044	1.292157761
860.623706	1.29270108
874.3053679	1.293150531
887.9870299	1.293504203
901.5187141	1.293758139
915.0503983	1.293915199
928.5820824	1.293973927
942.0771551	1.293933327
955.5722278	1.293792534
969.0673004	1.29355046
982.6171128	1.293204617
996.1669251	1.292754941
1009.716737	1.292200655
1023.399958	1.291534157
1037.083178	1.29075982
1050.766399	1.289877132
1064.654582	1.288870088
1078.542766	1.287750762
1092.43095	1.286518881
1106.592382	1.285146753
1120.753814	1.283657387
1134.915246	1.282050723
1149.417958	1.280283874
1163.920669	1.278394229
1178.423381	1.276381946
1193.337486	1.274184998
1208.251592	1.271859037
1223.165697	1.269404464
1238.56387	1.266735864
1253.962042	1.26393141
1269.360214	1.260991826
1285.311153	1.257805158
1301.262091	1.254475521
1317.21303	1.25100412
1333.750026	1.247256979
1350.287021	1.243360737
1366.824017	1.239317368
1383.83427	1.235007101
1400.844522	1.230546328
1417.854775	1.225938194
1434.797815	1.221205209
1451.740856	1.216333515
1468.683896	1.211327584
1484.409992	1.206565348
1500.136089	1.201696246
1515.862185	1.196725225
1529.652466	1.192286471
1543.442747	1.187777573
1557.233028	1.183202887
1569.801315	1.178980224
1582.369603	1.174710687
1594.93789	1.170398362
1607.121019	1.166181447
1619.304149	1.161932658
1631.487278	1.157656428
1643.583808	1.153388061
1655.680338	1.149102101
1667.776868	1.144803563
1679.990643	1.140455944
1692.204419	1.136106498
1704.418194	1.131761012
1717.002792	1.127294087
1729.587391	1.122844508
1742.17199	1.118419149
1755.544655	1.113751117
1768.917319	1.109126984
1782.289984	1.104555366
1797.400724	1.099463745
1812.511465	1.094462822
1827.622205	1.089564933
1845.88705	1.083799766
1864.151895	1.078223731
1882.41674	1.072856664
1894.797501	1.069347117
1907.178262	1.065947681
1919.559023	1.062663529
1931.939784	1.059499455
1944.320545	1.056459822
1956.701306	1.053548714
1968.171245	1.050969608
1979.641185	1.048506449
1991.111124	1.046161555
2002.245912	1.04400014
2013.380699	1.04195349
2024.515486	1.040022906
2035.58627	1.03821943
2046.657053	1.03653233
2057.727836	1.034962139
2068.908051	1.033495288
2080.088265	1.032147892
2091.26848	1.030919818
2102.705583	1.029786535
2114.142686	1.028777028
2125.579789	1.027890538
2137.422094	1.027101162
2149.264399	1.026441282
2161.106703	1.025909519
2173.522877	1.025487782
2185.939051	1.025203131
2198.355225	1.02505354
2211.5585	1.025040121
2224.761776	1.025174182
2237.965051	1.025452986
2252.256115	1.025914506
2266.547178	1.026538581
2280.838242	1.027321635
2296.705375	1.028372807
2312.572508	1.029610598
2328.439641	1.031030325
2346.887462	1.032903467
2365.335284	1.035009364
2383.783105	1.037341522
2408.57538	1.040821074
2433.367656	1.044684407
2458.159931	1.048919219
2480.87474	1.053115684
2503.589548	1.057607417
2526.304357	1.062387914
2545.170079	1.066573869
2564.035801	1.070952514
2582.901523	1.075521416
2600.668704	1.079996448
2618.435886	1.084636981
2636.203067	1.08944165
2653.375948	1.0942406
2670.54883	1.099190922
2687.721711	1.104291642
2704.458297	1.109406753
2721.194883	1.114663063
2737.931469	1.120059542
2754.429471	1.125515374
2770.927472	1.131105198
2787.425474	1.136827476
2804.014315	1.142713243
2820.603156	1.148729092
2837.191996	1.154872361
2854.56844	1.161440852
2871.944884	1.168141622
2889.321328	1.174969541
2907.459853	1.182226505
2925.598378	1.18960773
2943.736903	1.197103889
2956.227571	1.202327494
2968.718239	1.207596736
2981.208907	1.212907358
2993.699575	1.218254779
3006.190243	1.223633907
3018.68091	1.229039347
3029.885063	1.233905688
3041.089216	1.238784048
3052.293368	1.243669731
3063.309621	1.248475809
3074.325873	1.253279188
3085.342125	1.258074724
3096.49896	1.262917958
3107.655795	1.267741824
3118.812631	1.272540388
3130.396732	1.277489355
3141.980833	1.282397389
3153.564934	1.287257384
3166.051615	1.292433879
3178.538296	1.297536973
3191.024977	1.302557559
3205.454767	1.308244613
3219.884558	1.31379541
3234.314349	1.319196462
3247.926729	1.324142357
3261.539109	1.328932777
3275.151489	1.333557728
3288.76387	1.338007768
3302.37625	1.342274376
3315.98863	1.346349589
3327.106228	1.349530968
3338.223826	1.35257656
3349.341424	1.355483265
3359.720389	1.35806918
3370.099354	1.360529953
